,Prob0,Prob1,Prob2,Prob3,Prob4,Prob5,Prob6,Prob7,Prob8,Prob9,Prob10,Prob11,Prediction,Probability,Real Class,Decision
5440,2.9838902e-29,2.729787e-36,0.0,0.0,3.4376864e-22,8.044128e-29,0.0,1.0,0.0,1.9131548e-31,0.0,1.3928684e-27,7,1.0,7,1
5441,0.026783949,2.5680158e-06,0.9731997,8.441184e-10,1.3511201e-08,1.0785244e-05,3.546918e-08,1.5682854e-06,3.2932476e-11,5.045735e-09,4.729612e-07,9.2130574e-07,2,0.9731997,2,1
5442,1.8657855e-11,4.3667427e-24,8.638757e-28,3.393247e-21,6.576884e-13,7.8540325e-12,1.9337978e-28,1.30732786e-17,1.0,1.1585257e-11,2.857029e-14,7.820595e-19,8,1.0,8,1
5443,4.937122e-07,1.0794798e-10,2.3440692e-11,2.9028334e-14,0.00010648067,3.1299412e-14,8.4164556e-24,1.2364299e-08,2.28802e-06,1.1354507e-10,3.6052083e-06,0.9998871,11,0.9998871,11,1
5444,0.00042957324,4.312601e-05,6.2327206e-07,7.23101e-08,0.20342918,1.4441966e-06,3.2595383e-12,1.0599855e-05,2.2442482e-05,5.5884728e-05,0.015995748,0.78001136,11,0.78001136,11,1
5445,3.654621e-10,1.7993311e-20,1.5588917e-34,1.6215215e-28,3.4252698e-11,1.1993046e-07,1.8763164e-30,0.9999999,6.3424074e-32,1.4831417e-12,3.8849723e-09,3.5836717e-08,7,0.9999999,7,1
5446,1.2302741e-08,1.3788746e-27,2.2650923e-15,2.0597372e-18,6.1375106e-14,1.8815673e-11,4.3939165e-11,8.08511e-13,5.643403e-16,9.441372e-16,1.0,2.6180773e-08,10,1.0,10,1
5447,0.00027333613,0.99972445,4.3958987e-26,1.1188959e-14,1.5551127e-12,1.2415558e-07,0.0,1.423446e-06,1.2879222e-18,6.466757e-07,2.837745e-15,4.5263224e-11,1,0.99972445,1,1
5448,0.004021346,0.9959403,2.1968096e-20,6.2306316e-15,2.9543522e-05,1.714808e-06,4.352971e-29,4.2604406e-06,2.6675418e-12,2.7762331e-07,9.2122315e-07,1.666231e-06,1,0.9959403,1,1
5449,0.006961267,8.3770533e-07,0.9930113,5.089351e-10,1.14290515e-08,1.5169441e-05,9.154876e-06,1.1687672e-06,5.861492e-11,4.361052e-08,7.72024e-07,2.9579286e-07,2,0.9930113,2,1
5450,9.0986124e-10,6.509676e-12,5.6037937e-36,8.641199e-14,0.00056667736,2.3401245e-10,1.0746155e-27,1.0456897e-08,8.507533e-19,0.99943274,5.33046e-07,6.0421024e-09,9,0.99943274,9,1
5451,0.0003782499,4.3033072e-14,4.9808063e-10,1.9578474e-06,1.4634484e-06,4.336001e-06,1.8580506e-08,0.77191395,4.078523e-12,1.0386121e-09,0.2276714,2.8588638e-05,7,0.77191395,7,1
5452,1.0283613e-06,0.9999964,1.11642435e-29,7.338893e-21,2.574207e-06,2.3465168e-08,0.0,1.5207219e-09,7.7740696e-21,4.221503e-08,3.321855e-08,1.7178349e-09,1,0.9999964,1,1
5453,3.946397e-07,3.1645616e-08,2.6012822e-07,1.2305388e-07,4.8315535e-05,4.1757895e-07,1.4409049e-08,1.2834914e-06,0.99627715,0.0036702107,1.7147746e-06,7.0693964e-08,8,0.99627715,8,1
5454,6.820225e-06,3.8449766e-08,9.614546e-12,3.79209e-10,0.054400858,4.523009e-06,1.733453e-16,2.9541494e-05,2.6063474e-10,0.94554514,2.063252e-06,1.1027191e-05,9,0.94554514,9,1
5455,0.99890256,5.9320854e-10,9.724576e-20,0.0010970928,5.515942e-22,3.5604023e-07,2.4324097e-11,8.373878e-11,7.923342e-23,9.535808e-17,4.6157332e-08,1.2501907e-18,0,0.99890256,0,1
5456,0.0001917804,6.3402396e-08,5.2089644e-20,0.99971074,1.9712219e-09,9.735934e-05,3.2363742e-24,2.7886466e-09,4.9712135e-17,4.7641673e-09,4.663679e-12,1.09685195e-11,3,0.99971074,3,1
5457,0.060908582,0.00034491104,4.3502476e-12,0.5858298,0.024902988,0.13138734,7.623084e-14,0.00017645268,1.3292876e-06,0.14352906,0.02213123,0.03078831,3,0.5858298,5,0
5458,7.91037e-11,1.017747e-19,0.0,0.0,2.8187593e-30,1.1483325e-05,0.0,0.99998856,8.845031e-29,2.4185817e-25,2.209312e-18,2.8116951e-21,7,0.99998856,7,1
5459,1.6055821e-05,0.0,1.9699045e-23,2.7073638e-21,2.7589987e-32,3.150672e-09,0.9999839,1.4331826e-21,2.3439132e-21,1.471265e-23,6.3873594e-20,1.085226e-26,6,0.9999839,6,1
5460,2.7479029e-05,5.0324314e-09,0.9998838,3.0976736e-08,1.5986283e-13,6.8136636e-08,8.3885905e-05,6.1195844e-09,2.5036848e-10,4.651991e-06,8.839193e-11,8.7440485e-11,2,0.9998838,2,1
5461,0.9999993,1.3093879e-10,5.3851583e-22,5.026602e-10,7.490871e-10,1.6896978e-13,2.9308576e-20,4.344858e-12,9.397871e-12,2.5339746e-09,4.072126e-10,6.877535e-07,0,0.9999993,0,1
5462,3.7477654e-10,1.1165101e-12,5.842121e-16,1.503076e-20,7.841063e-06,1.1927749e-19,2.2658768e-31,9.004502e-12,7.147649e-11,6.9145756e-15,3.895005e-06,0.9999883,11,0.9999883,11,1
5463,1.5771213e-06,4.7242944e-18,1.4752646e-06,3.920838e-05,1.0332784e-07,0.00015458887,0.99978703,2.3892266e-09,5.050655e-13,9.520914e-06,6.5384074e-06,6.607825e-08,6,0.99978703,6,1
5464,5.9918424e-20,0.0,0.0,1.0,1.8533277e-20,0.0,0.0,1.3602407e-25,0.0,7.613934e-22,5.148243e-32,1.8504492e-31,3,1.0,3,1
5465,5.456429e-05,4.139286e-06,3.7342758e-08,2.3649724e-09,0.15399125,1.1225667e-07,1.5545308e-14,7.5311715e-07,8.581946e-06,3.2271626e-05,0.008325276,0.837583,11,0.837583,11,1
5466,4.2973907e-06,6.953323e-08,4.4903908e-29,3.1068616e-11,0.02173348,8.8398804e-07,1.3304345e-21,1.7454367e-05,1.3320261e-14,0.9782422,1.1021782e-06,4.5506667e-07,9,0.9782422,9,1
5467,1.1789558e-26,7.6455944e-31,0.0,0.0,2.9677924e-22,3.7523207e-26,0.0,1.0,0.0,3.8345032e-30,0.0,1.8003497e-25,7,1.0,7,1
5468,7.136605e-14,5.3723174e-22,2.855224e-19,2.8243046e-21,1.6923997e-12,1.2497974e-13,1.1510378e-21,3.5462917e-17,1.0,1.4414098e-11,2.2387511e-14,1.643177e-15,8,1.0,8,1
5469,3.9467817e-05,0.9992919,2.2626497e-16,0.00015268408,1.4875523e-06,6.0016613e-13,3.5068358e-19,3.6977357e-09,6.762603e-09,0.00041051157,2.0693755e-05,8.315599e-05,1,0.9992919,1,1
5470,1.3872356e-14,4.7850798e-29,3.2917436e-23,8.801493e-33,1.1151714e-09,3.4462164e-17,7.040991e-28,2.0479464e-25,3.5062e-13,1.306827e-13,1.0,3.2235352e-08,10,1.0,10,1
5471,2.1671221e-21,0.0,0.0,1.0,2.8825414e-18,0.0,0.0,1.0985938e-25,0.0,9.1101576e-20,1.5839569e-31,3.6110187e-28,3,1.0,3,1
5472,8.706912e-07,5.596565e-07,7.467377e-15,7.444241e-11,0.55168396,1.7624782e-06,9.9305435e-17,2.1534745e-05,1.459514e-11,0.4472953,2.9562649e-05,0.00096644805,4,0.55168396,4,1
5473,2.1514532e-08,0.0,1.1375634e-27,8.022395e-23,4.6372107e-26,2.3502571e-11,1.0,9.496124e-25,1.0217064e-20,9.284896e-24,1.2206373e-19,3.0183985e-27,6,1.0,6,1
5474,5.0972307e-05,1.767953e-05,5.767923e-10,3.2877836e-08,0.8628761,1.4258945e-05,2.8218582e-14,2.0000334e-05,1.7887613e-08,0.10919227,0.023850296,0.003978327,4,0.8628761,4,1
5475,0.9998977,1.01788984e-07,1.2177108e-11,7.3238255e-07,1.02074306e-16,9.844755e-05,1.0243515e-08,1.3469831e-06,9.302751e-13,2.5483064e-12,1.6200975e-06,5.6715505e-12,0,0.9998977,0,1
5476,1.9382246e-10,3.054978e-36,6.2396094e-37,1.0,1.569743e-16,4.17643e-26,1.8415764e-31,2.2255804e-16,6.915068e-33,4.4750263e-15,2.762057e-23,1.2384846e-18,3,1.0,3,1
5477,1.3875545e-09,4.9639254e-10,1.5828108e-15,1.4034767e-13,0.91490114,2.568203e-09,1.7112297e-16,1.713264e-07,1.17411845e-14,0.08073062,3.617229e-05,0.0043318723,4,0.91490114,4,1
5478,5.1630127e-09,2.2446487e-08,2.6105373e-30,3.98545e-18,0.008318076,2.6245441e-09,4.254823e-33,1.2103625e-10,4.5356007e-17,0.9916801,1.8170563e-06,2.5713241e-08,9,0.9916801,9,1
5479,0.99939036,1.6027785e-07,3.300861e-16,8.9964e-06,3.0283856e-21,7.3408264e-06,9.154863e-08,4.4938687e-07,1.07053526e-13,1.1122802e-10,0.0005926725,1.5164608e-10,0,0.99939036,0,1
5480,9.101782e-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1154969e-35,3.8942264e-34,4.495545e-36,5,1.0,5,1
5481,2.6382945e-06,1.3019712e-12,2.5386096e-10,4.7299187e-10,6.152286e-08,4.418261e-08,8.988713e-13,5.7361333e-09,0.9999809,8.6771146e-10,6.4554956e-10,1.6290987e-05,8,0.9999809,8,1
5482,1.1737343e-10,1.568304e-10,4.5694833e-16,7.153929e-15,0.90963465,1.471182e-10,8.325703e-19,5.2110746e-08,5.7904655e-16,0.088498354,2.1898904e-06,0.00186474,4,0.90963465,9,0
5483,0.0074309497,1.3374171e-06,0.99254006,1.6444971e-12,3.859352e-06,2.0155732e-05,1.8988307e-10,1.6818763e-06,5.979949e-12,2.3728616e-10,5.925302e-07,1.4165129e-06,2,0.99254006,2,1
5484,0.010614392,4.351613e-10,2.7552576e-26,3.732994e-07,4.991325e-15,0.9893277,4.4932123e-16,2.2754698e-06,2.5628984e-18,2.1105319e-07,5.4828255e-05,2.3603995e-07,5,0.9893277,5,1
5485,0.035790157,8.909886e-18,1.3850975e-29,2.4374524e-08,3.6286467e-21,0.96420926,1.2577792e-19,3.8962557e-12,3.4168035e-14,5.2547125e-07,4.9350454e-11,4.468796e-14,5,0.96420926,5,1
5486,1.6204659e-06,3.8906596e-17,8.4399725e-14,5.90219e-16,3.8013234e-13,2.6090685e-09,4.636827e-09,5.0052858e-08,7.5896255e-13,3.5838409e-13,0.9999982,5.5576614e-08,10,0.9999982,10,1
5487,7.640354e-09,1.863153e-07,1.0736562e-21,4.177536e-18,0.99995553,1.2305755e-09,3.5123432e-24,1.8202005e-08,6.85347e-10,3.5256468e-05,2.907147e-06,6.081952e-06,4,0.99995553,4,1
5488,4.935115e-07,2.403451e-13,4.9411247e-14,1.9881121e-13,6.141823e-08,1.4078217e-12,8.3698884e-30,5.6226853e-08,4.5556062e-11,7.476051e-11,3.2722056e-07,0.99999917,11,0.99999917,11,1
5489,8.0046506e-19,0.0,0.0,1.0,2.9382733e-18,0.0,0.0,1.3517485e-23,4.7111264e-37,1.5316005e-19,1.7147987e-29,3.0942462e-28,3,1.0,3,1
5490,1.7770905e-08,4.0351726e-09,6.815863e-14,1.9775994e-13,0.918972,1.6683268e-08,2.099193e-17,3.956754e-06,3.8422058e-14,0.07864103,1.467365e-06,0.0023815515,4,0.918972,4,1
5491,1.1933136e-07,3.7749223e-14,1.3650537e-27,0.9999969,6.763691e-07,1.3056416e-06,1.1898325e-17,2.5912938e-14,4.5494234e-14,5.4861965e-07,2.4694575e-07,1.5262657e-07,3,0.9999969,3,1
5492,1.8918866e-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0128007e-35,3.7388905e-33,3.6642928e-34,5,1.0,5,1
5493,0.050773576,0.9492178,3.1260337e-17,1.6191003e-10,3.645329e-08,5.363829e-06,1.3533344e-34,1.8402152e-06,6.3099426e-18,1.3640567e-06,4.4744826e-09,4.624143e-08,1,0.9492178,1,1
5494,1.3165602e-19,0.0,0.0,0.0,0.0,1.0,0.0,9.500156e-38,0.0,1.0234077e-34,6.225024e-33,1.0768559e-33,5,1.0,5,1
5495,0.083083816,7.486725e-08,1.4650088e-17,0.90573287,0.00067146175,0.010320652,5.1853156e-13,0.000121451754,1.7972603e-11,1.982789e-05,3.166026e-05,1.8173694e-05,3,0.90573287,0,0
5496,3.4841953e-05,0.98569715,5.8608835e-24,2.3012928e-08,3.5368734e-07,0.008785489,5.701037e-23,0.00032129255,5.01616e-16,0.005147571,1.2079923e-10,1.3219822e-05,1,0.98569715,1,1
5497,1.3974522e-10,0.0,2.1493845e-32,9.4779447e-20,2.2251298e-13,1.7901352e-14,7.833344e-19,6.155958e-16,6.3273204e-27,1.6727728e-26,1.0,3.13076e-18,10,1.0,10,1
5498,6.268813e-14,2.0127462e-17,1.2621062e-12,6.4887434e-20,9.038418e-16,6.953634e-11,3.4099297e-16,3.8758244e-13,1.0,6.7938495e-11,5.739478e-14,7.922088e-18,8,1.0,8,1
5499,9.579169e-10,2.4246716e-12,1.731018e-23,1.0,2.0891473e-10,1.0019109e-08,6.170154e-25,2.8126462e-16,1.1474276e-17,4.9766255e-14,1.6479756e-12,8.003076e-12,3,1.0,3,1
5500,0.003113464,0.486073,2.4773755e-17,3.0906045e-05,1.17342715e-05,0.4482502,3.526606e-13,0.0025053245,5.8391177e-13,0.059974626,2.3579334e-07,4.049179e-05,1,0.486073,5,0
5501,4.772165e-07,1.3194619e-11,4.6407183e-25,0.999474,1.1389856e-05,0.00050571864,8.570026e-21,4.5607534e-13,1.0384806e-14,7.533205e-06,2.9154341e-08,8.523212e-07,3,0.999474,3,1
5502,0.00019368413,6.7436196e-10,1.5256819e-19,0.9997217,2.7266805e-10,8.457552e-05,7.6296494e-26,1.6522177e-09,2.7762193e-18,3.549851e-10,1.8979946e-13,2.5352105e-12,3,0.9997217,3,1
5503,0.002408311,0.99756575,1.6620608e-20,2.6856404e-15,9.530333e-06,4.414901e-08,3.399437e-31,1.1099075e-08,3.4247908e-13,2.0891853e-09,5.5622077e-06,1.0809504e-05,1,0.99756575,1,1
5504,1.5017781e-07,0.0,3.5722506e-25,9.418312e-24,1.1425597e-28,7.9019125e-10,0.9999999,3.6447938e-24,4.0072173e-20,2.5231535e-24,9.084125e-21,1.6651194e-27,6,0.9999999,6,1
5505,0.99944955,6.4509087e-10,1.7777328e-30,0.000548218,5.6201923e-09,7.44162e-07,5.1436813e-25,7.878446e-07,2.1117998e-18,6.2844413e-10,7.556351e-07,4.3767073e-10,0,0.99944955,0,1
5506,0.0064506265,3.0441869e-12,9.411182e-18,0.99354607,1.8049054e-11,2.6131527e-06,1.6731991e-10,2.8513034e-07,5.45114e-14,1.7524371e-07,2.5557796e-07,3.4687002e-09,3,0.99354607,3,1
5507,0.0003384239,7.515809e-07,4.3749114e-07,4.1839632e-11,0.00023086695,1.1323835e-07,6.51823e-19,0.00080811896,1.1195036e-09,9.968863e-08,0.010077731,0.9885435,11,0.9885435,11,1
5508,1.4746032e-06,0.99999857,6.4566247e-12,3.234058e-10,2.7293258e-13,1.1075907e-14,1.2324656e-31,3.7767682e-09,1.2786089e-21,9.255613e-14,1.4596169e-08,6.2928057e-12,1,0.99999857,1,1
5509,1.12159e-20,8.868339e-30,1.8680708e-27,9.496363e-28,9.482815e-15,1.3265615e-20,7.763041e-29,6.762002e-24,1.0,7.749245e-16,4.927117e-21,1.2684905e-22,8,1.0,8,1
5510,7.2493067e-06,0.9903438,1.0126783e-28,4.313848e-10,2.5263803e-08,0.008237214,4.1387334e-28,0.00015081235,2.909078e-19,0.0012587308,6.410782e-13,2.1349886e-06,1,0.9903438,1,1
5511,3.1730327e-11,0.9999999,3.3401736e-25,1.1407486e-12,2.7198366e-08,1.7557048e-14,1.20135846e-29,7.567288e-10,1.0354226e-10,6.2372024e-08,5.1881155e-10,1.1408623e-11,1,0.9999999,1,1
5512,3.6464812e-10,5.974799e-10,1.1306375e-26,2.2669076e-22,0.004057613,4.080992e-10,4.4764505e-34,1.05336365e-11,9.689594e-16,0.9959416,4.6715815e-08,6.600064e-07,9,0.9959416,9,1
5513,4.482639e-09,7.7088685e-10,0.0,1.6968049e-14,7.343046e-05,9.0242556e-11,2.5681838e-36,7.1929738e-09,4.4381325e-22,0.99992657,2.1305228e-08,2.3791125e-10,9,0.99992657,9,1
5514,1.626935e-23,0.0,0.0,1.0,7.3392476e-23,0.0,0.0,2.714004e-29,0.0,7.7402583e-25,2.2433286e-37,5.6847657e-36,3,1.0,3,1
5515,3.7955843e-09,1.9662987e-11,5.548804e-34,5.469989e-13,0.0012734367,1.3169732e-09,2.9828221e-27,1.687368e-08,3.277456e-17,0.9987263,2.95177e-07,3.751078e-09,9,0.9987263,9,1
5516,2.023838e-27,1.16146e-29,0.0,0.0,1.7515305e-22,1.5860357e-25,0.0,1.0,0.0,7.315071e-30,1.3946735e-38,4.6424498e-26,7,1.0,7,1
5517,7.836504e-05,4.845211e-06,6.433643e-08,2.9614435e-09,0.17910466,1.3327958e-07,1.8699248e-14,1.4088552e-06,1.1108359e-05,3.783192e-05,0.008200221,0.8125613,11,0.8125613,11,1
5518,1.5893145e-06,4.811541e-21,5.34862e-18,1.2988496e-11,1.1686392e-08,7.0065476e-10,4.1856976e-15,1.0878917e-09,1.0756852e-16,2.0665271e-17,0.99999845,6.8225177e-09,10,0.99999845,10,1
5519,5.867702e-07,4.28953e-28,5.170714e-18,1.6362628e-24,4.840367e-09,7.693638e-10,2.9414943e-15,3.2849048e-08,9.1841526e-14,5.9869755e-11,0.9999993,1.1536804e-07,10,0.9999993,10,1
5520,9.7378056e-08,0.0,4.5575364e-27,4.2013202e-21,1.5401606e-26,6.331089e-11,0.9999999,3.1800662e-23,8.621832e-21,4.124867e-23,2.0647786e-19,6.1773298e-27,6,0.9999999,6,1
5521,2.1378557e-06,3.1046726e-10,1.9014528e-22,2.4543387e-19,5.728856e-22,3.267815e-08,5.1512867e-21,0.99999785,5.1079143e-25,1.4273889e-10,1.7160041e-12,3.8624234e-12,7,0.99999785,7,1
5522,6.886538e-09,0.0,1.2724079e-27,5.825034e-23,1.6362313e-26,1.4349909e-11,1.0,2.0596042e-25,1.701435e-21,8.7754553e-23,3.220799e-20,5.3130345e-28,6,1.0,6,1
5523,0.015292834,5.2056345e-11,1.684711e-27,6.6285445e-08,6.848346e-18,0.9846667,6.731202e-17,1.812419e-05,3.5427175e-22,2.9274677e-08,2.2285885e-05,1.3790922e-08,5,0.9846667,5,1
5524,1.1904886e-08,1.9763302e-27,1.1153188e-19,8.957582e-24,1.9155408e-18,6.378999e-13,1.2736115e-13,1.448135e-13,4.0448043e-17,2.008901e-19,1.0,1.0913499e-08,10,1.0,10,1
5525,3.8691368e-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.469899e-38,1.6688963e-35,3.4855804e-37,5,1.0,5,1
5526,4.503803e-05,3.2700895e-09,5.147726e-08,4.2673828e-10,6.7671335e-06,1.6871512e-06,8.601716e-12,3.692306e-08,0.99991596,1.9507222e-07,3.959591e-07,2.9763609e-05,8,0.99991596,8,1
5527,1.9410683e-08,2.7588376e-10,9.995257e-34,2.4660842e-12,0.0015355621,2.2882574e-09,9.457325e-27,4.2919417e-08,2.3090868e-17,0.998464,5.065304e-07,1.4223277e-08,9,0.998464,9,1
5528,0.015962135,0.96308523,6.5307485e-15,0.009596013,0.00026141995,4.653501e-08,7.7715707e-14,1.3601347e-05,1.586427e-08,0.0009753432,0.010106338,5.4897855e-09,1,0.96308523,1,1
5529,4.7969742e-08,4.3213028e-10,1.6490457e-33,2.0622212e-11,0.0015564997,8.502929e-09,2.2952391e-23,5.831986e-07,1.8118696e-17,0.99844104,1.8437014e-06,2.1422236e-08,9,0.99844104,9,1
5530,1.5128032e-07,7.2946564e-06,1.2058568e-14,5.663997e-11,0.14945853,9.2456446e-07,3.9355604e-22,1.0179815e-06,4.390481e-09,0.8500601,3.1401196e-06,0.0004688983,9,0.8500601,9,1
5531,9.3405576e-14,0.0,3.4512445e-38,1.0,3.686348e-18,0.0,1.0516743e-32,2.6870263e-20,2.2717617e-32,1.3714875e-21,3.786832e-26,1.5161952e-27,3,1.0,3,1
5532,4.1662864e-07,4.0808496e-17,8.341814e-13,1.2227503e-14,1.4873297e-09,4.0338953e-15,5.104706e-25,9.2277554e-09,1.8181463e-11,5.5409735e-12,4.7692924e-07,0.99999905,11,0.99999905,11,1
5533,0.00010372659,1.1452815e-11,4.7896744e-09,4.4119943e-08,3.541738e-08,2.4427352e-06,8.180924e-10,1.3056714e-08,0.9998834,1.4236808e-09,1.0526542e-08,1.0223905e-05,8,0.9998834,8,1
5534,6.030194e-31,8.245453e-36,0.0,0.0,7.882472e-27,9.089001e-31,0.0,1.0,0.0,4.1101697e-36,0.0,1.2521638e-29,7,1.0,7,1
5535,4.7074145e-34,0.0,0.0,0.0,0.0,5.91227e-32,0.0,1.0,0.0,1.2528987e-38,0.0,3.8616645e-35,7,1.0,7,1
5536,0.009114376,1.8029081e-07,0.9908784,3.1761301e-12,3.2175013e-08,4.893081e-06,4.322438e-10,1.0611509e-06,1.0476997e-13,4.4253615e-11,4.4564862e-07,5.468106e-07,2,0.9908784,2,1
5537,5.134511e-11,1.5465006e-27,0.0,1.0322586e-31,3.065676e-26,1.0,8.022452e-24,1.1682215e-24,7.6546956e-17,1.9858536e-18,9.724876e-18,2.5270313e-20,5,1.0,5,1
5538,0.9999919,2.5517764e-08,1.278759e-17,1.1591911e-10,2.4292863e-19,7.808287e-06,1.5854587e-27,2.6978194e-07,1.3604169e-17,9.912375e-09,2.5931898e-10,6.3888284e-11,0,0.9999919,0,1
5539,0.9999919,5.511064e-12,6.987801e-26,4.3157456e-06,4.3194106e-30,3.3475092e-07,2.1275236e-15,1.8030489e-11,2.7732645e-18,1.0992419e-12,3.4830916e-06,2.2408256e-11,0,0.9999919,0,1
5540,1.2854763e-07,8.7857065e-30,2.875545e-18,1.684648e-15,2.2911402e-12,2.6974876e-15,5.910106e-09,8.5615415e-10,3.928156e-18,8.769935e-15,0.9999999,3.787417e-11,10,0.9999999,10,1
5541,2.4867228e-10,1.5905111e-20,1.9084876e-33,6.2826874e-25,1.26099e-19,1.0,1.0089441e-21,9.157968e-19,5.1274484e-17,3.827107e-16,1.9606488e-14,7.114817e-18,5,1.0,5,1
5542,0.99412763,2.838288e-05,1.0141262e-14,9.671185e-13,3.263841e-05,6.930822e-05,6.6021634e-16,0.0005164182,1.9699996e-07,0.0049714465,0.00023425327,1.96727e-05,0,0.99412763,7,0
5543,7.051178e-09,2.1730044e-09,2.1419279e-13,5.3585055e-13,0.89257073,3.7577528e-09,1.3903677e-16,6.141303e-07,1.0556193e-13,0.103499934,6.0260845e-06,0.003922718,4,0.89257073,4,1
5544,8.3701065e-07,0.0,3.215174e-20,1.4888195e-21,5.0141663e-27,5.138619e-08,0.99999917,6.345539e-20,1.522427e-16,9.665725e-19,2.4096208e-16,1.2626946e-24,6,0.99999917,6,1
5545,5.9831676e-05,5.7224516e-18,1.1828947e-06,2.2028715e-05,8.471097e-12,0.00023377624,0.9996785,3.727665e-10,9.271969e-16,4.5309457e-06,1.03657904e-07,2.4921376e-10,6,0.9996785,6,1
5546,9.8342e-08,6.354716e-09,2.6933828e-33,1.066828e-12,0.0060870894,3.8562e-08,3.7487317e-26,3.8962287e-07,7.2302865e-17,0.99391186,6.2557484e-07,2.4662878e-08,9,0.99391186,9,1
5547,2.9463532e-05,7.367604e-08,2.9367267e-10,1.4102928e-11,0.9145096,1.0222786e-06,1.7683215e-13,1.3034922e-07,1.8713449e-07,0.08511121,9.845301e-08,0.00034819133,4,0.9145096,4,1
5548,0.013046041,3.3055147e-07,0.9869359,1.9641313e-11,3.0140774e-07,1.3507327e-05,3.837475e-09,1.7039179e-06,1.0978319e-11,4.724586e-10,9.86549e-07,1.2611657e-06,2,0.9869359,2,1
5549,0.0035853938,0.9963503,7.981138e-31,3.633926e-19,1.4024818e-06,4.794306e-05,8.419289e-38,1.4018472e-05,2.1539771e-13,9.4123504e-07,1.6520266e-11,1.5125582e-09,1,0.9963503,1,1
5550,1.9560967e-13,2.0236338e-23,1.2877017e-19,2.6136383e-22,2.0019762e-13,1.3186374e-13,1.3130429e-21,1.108842e-17,1.0,1.8593021e-11,4.1741936e-14,5.581338e-16,8,1.0,8,1
5551,2.3984708e-06,5.5731782e-15,5.515019e-15,2.5482836e-12,1.4723719e-11,2.2945746e-06,2.0641037e-12,0.9999937,3.5489538e-29,1.1798553e-14,1.6174339e-06,3.1733367e-13,7,0.9999937,7,1
5552,6.0013205e-12,5.865622e-12,3.4786194e-17,1.2243597e-12,1.5644713e-06,1.0334482e-11,9.783031e-28,8.849868e-10,0.9999553,3.5178975e-05,3.2035352e-10,7.925168e-06,8,0.9999553,8,1
5553,0.00052622374,7.4087635e-05,6.1953676e-07,7.9147405e-08,0.17120858,3.347741e-06,1.5726804e-11,9.008257e-06,2.451897e-05,8.538046e-05,0.021836229,0.80623186,11,0.80623186,11,1
5554,5.6988865e-26,9.8983516e-33,0.0,0.0,1.0954872e-20,2.1827988e-25,0.0,1.0,0.0,6.0460992e-27,0.0,6.827029e-25,7,1.0,7,1
5555,2.1408241e-14,4.248125e-34,0.0,0.0,8.1536006e-33,1.0,2.9508343e-31,9.760123e-30,5.192207e-24,4.4835154e-24,8.993747e-22,7.113618e-27,5,1.0,5,1
5556,1.4295415e-05,1.2248016e-06,1.2296417e-07,4.7951453e-08,0.0011860746,3.1355248e-06,3.3035612e-09,5.6991084e-06,0.98270124,0.016073436,9.890489e-06,4.7489402e-06,8,0.98270124,8,1
5557,3.9760252e-08,1.1320502e-08,3.0787382e-13,1.8584715e-11,0.87415034,4.3772495e-08,7.228466e-15,2.2719078e-06,2.3163123e-12,0.118834905,4.7408077e-05,0.006965028,4,0.87415034,9,0
5558,0.0004180405,0.9995788,1.3705706e-20,3.5645175e-15,3.1471652e-07,2.2496309e-08,8.609802e-33,5.6279887e-09,3.0639855e-12,9.174984e-07,7.5708095e-07,1.1735577e-06,1,0.9995788,1,1
5559,1.0383483e-09,0.0,1.3305629e-31,2.1917075e-27,2.033238e-29,4.836466e-13,1.0,1.2382515e-28,5.9879484e-23,5.068609e-29,1.1008405e-21,8.112098e-31,6,1.0,6,1
5560,1.1651781e-15,0.0,0.0,0.0,0.0,1.0,2.0636732e-37,3.3521844e-33,5.1308675e-34,2.8647696e-27,3.6168146e-25,9.141316e-27,5,1.0,5,1
5561,6.290213e-08,5.7692895e-10,3.107259e-16,1.5393082e-16,1.2666521e-05,3.673245e-18,1.3966733e-30,1.2087277e-10,7.6480875e-09,1.9968632e-12,5.5292855e-07,0.99998677,11,0.99998677,11,1
5562,7.8156954e-05,1.2760367e-16,3.1262665e-15,1.0802575e-13,1.0159077e-06,2.7652947e-08,6.6654784e-09,0.9997067,6.24489e-17,8.773336e-11,0.00021300038,1.028794e-06,7,0.9997067,7,1
5563,0.030494755,0.9695026,7.863924e-15,1.0892339e-09,6.554103e-09,9.698307e-07,5.242836e-32,9.003268e-07,1.7958966e-18,7.430796e-07,9.3498995e-09,6.3162005e-08,1,0.9695026,1,1
5564,7.0881165e-06,0.999877,1.7912742e-29,8.5060564e-19,9.403281e-05,2.0288137e-05,0.0,2.389968e-07,3.6150034e-18,9.1958225e-07,1.5924856e-07,2.3916076e-07,1,0.999877,1,1
5565,5.423962e-11,1.0,8.7855236e-26,8.567917e-13,3.455658e-08,2.1790504e-14,9.501209e-30,9.314745e-10,9.5588315e-11,3.622279e-08,5.604846e-10,1.1336134e-11,1,1.0,1,1
5566,9.54163e-31,5.0617702e-36,0.0,0.0,5.5245793e-27,7.560301e-30,0.0,1.0,0.0,1.8857845e-34,0.0,3.4200553e-29,7,1.0,7,1
